Start_Time,End_Time,Instance,InstanceID,Price,Market,Region,Zone,Algorithm_Name,Allocation_Strategy,Class,Time_in_Seconds,Total_Threads,Available_Threads,Mops_Total,Mops_per_Thread,Status
2025-06-25 22:58:21.088836,2025-06-25 22:58:21.088838,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.089029,2025-06-25 22:58:21.089031,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.089200,2025-06-25 22:58:21.089202,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.089363,2025-06-25 22:58:21.089365,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.092637,2025-06-25 22:58:21.092639,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.092673,2025-06-25 22:58:21.092675,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.093133,2025-06-25 22:58:21.093134,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.093287,2025-06-25 22:58:21.093288,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.093420,2025-06-25 22:58:21.093421,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.093551,2025-06-25 22:58:21.093552,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
2025-06-25 22:58:21.094661,2025-06-25 22:58:21.094663,c5.24xlarge,,0.5929,spot,us-east-1,b,bt.A.x,lowest-price,,,,,,,REVOCATION
